gliederungsschluessel,gliederungsebene,name,url
11000104,OV,Eschweiler,http://www.gruene-eschweiler.de
11000105,OV,Herzogenrath,http://www.gruene-herzogenrath.de
11000106,OV,Monschau,http://www.gruene-region-aachen.de/monschau
11000107,OV,Roetgen,http://www.gruene-roetgen.de
11000108,OV,Stolberg,http://www.gruene-stolberg.de
11000109,OV,Würselen,http://www.gruene-region-aachen.de/wuerselen
11000110,OV,Simmerath,http://www.gruene-region-aachen.de/simmerath
11000111,OV,Aachen,http://www.gruene-aachen.de
11000112,OV,Brüssel,www.gruene-bruessel.eu
11000200,KV,Bielefeld,http://www.gruene-bielefeld.de
11000300,KV,Bochum,http://www.gruene-bochum.de
11000301,OV,Bochum-Mitte,http://gruene-bochum.de/in-den-stadtteilen/ov-mitte/
11000302,OV,Bochum-Nord,http://www.gruene-bochum-nord.de
11000303,OV,Bochum-Ost,http://gruene-bochum.de/in-den-stadtteilen/ov-ost
11000304,OV,Bochum-Süd,http://gruene-bochum.de/in-den-stadtteilen/ov-sued/
11000306,OV,Bochum-Wattenscheid,http://gruene-bochum.de/in-den-stadtteilen/ov-wattenscheid/
11000308,OV,Bochum-Südwest,http://gruene-bochum.de/in-den-stadtteilen/ov-suedwest/
11000400,KV,Bonn,http://www.gruene-bonn.de
11000401,OV,Bonn-Beuel,
11000402,OV,Bonn-Bad Godesberg,www.gruene-bonn.de
11000403,OV,Bonn-Mitte,www.gruene-bonn.de
11000404,OV,Bonn-Hardtberg,www.gruene-bonn.de
11000500,KV,Borken,http://www.gruene-kv-borken.de
11000504,OV,Ahaus,http://www.gruene-ahaus.de
11000508,OV,Bocholt,http://www.gruene-bocholt.de
11000512,OV,Borken/Westfalen,http://www.gruene-borken.de
11000516,OV,Gescher,http://www.gruene-gescher.de
11000520,OV,Gronau,http://www.gruene-kv-borken.de
11000524,OV,Isselburg,http://www.gruene-isselburg.de
11000532,OV,Heek,
11000536,OV,Legden,
11000540,OV,Raesfeld,
11000544,OV,Reken,http://www.gruene-reken.de
11000548,OV,Rhede,www.gruene-rhede.de
11000552,OV,Schöppingen,http://www.gruene-schoeppingen.de
11000556,OV,Stadtlohn,www.gruene-stadtlohn.de
11000560,OV,Südlohn,http://www.gruene-suedlohn.de
11000564,OV,Velen,http://www.gruene-velen.de
11000568,OV,Vreden,http://www.gruene-vreden.de
11000600,KV,Bottrop,http://www.gruene-bottrop.de
11000700,KV,Coesfeld,http://www.gruene-coe.de
11000701,OV,Ascheberg,
11000702,OV,Billerbeck,
11000703,OV,Coesfeld,http://www.gruene-coesfeld.de
11000704,OV,Dülmen,
11000705,OV,Havixbeck,www.gruene-havixbeck.de
11000706,OV,Lüdinghausen,www.gruene-luedinghausen.de
11000707,OV,Nordkirchen,
11000708,OV,Nottuln,http://www.gruene-nottuln.de
11000710,OV,Rosendahl,
11000711,OV,Senden,http://www.gruene-senden.de
11000712,OV,Olfen,
11000800,KV,Dortmund,http://www.gruene-dortmund.de
11000801,OV,Dortmund-Aplerbeck,http://www.gruene-dortmund.de/aplerbeck/index.htm
11000802,OV,Dortmund-Brackel,http://www.gruene-dortmund.de/brackel/index.htm
11000803,OV,Dortmund-Eving,http://www.gruene-dortmund.de/eving/cnt/home.php
11000804,OV,Dortmund-Hörde,http://www.gruene-dortmund.de/hoerde
11000805,OV,Dortmund-Hombruch,
11000806,OV,Dortmund-Huckarde,http://www.gruene-dortmund.de/huckarde
11000807,OV,Dortmund-Innenstadt-Nord,http://www.nordstadtgruene.de/main/ov-start.shtml
11000808,OV,Dortmund-Innenstadt-Ost,http://www.gruene-dortmund.de/innenstadt-ost
11000809,OV,Dortmund-Innenstadt-West,http://www.gruene-dortmund.de/innenstadt-west
11000810,OV,Dortmund-Lütgendortmund,http://www.gruene-dortmund.de/luetgendortmund
11000811,OV,Dortmund-Mengede,http://www.gruene-mengede.de
11000812,OV,Dortmund-Scharnhorst,http://www.gruene-dortmund.de/scharnhorst
11000900,KV,Düren,http://www.gruene-dueren.de/category/kreisverband
11000901,OV,Düren,http://www.gruene-dueren.de/ov/index.html
11000902,OV,Jülich,http://www.gruene-juelich.de/4/index.html
11000903,OV,Langerwehe,http://www.gruene-langerwehe.de
11000904,OV,Hürtgenwald,
11000905,OV,Nideggen,http://www.gruene-nideggen.de
11000906,OV,Niederzier,http://www.gruene-niederzier.de
11000907,OV,Titz,
11000908,OV,Heimbach,http://www.gruene-heimbach.de
11000909,OV,Kreuzau,http://www.gruene-kreuzau.de
11000910,OV,Nörvenich,http://www.gruene-noervenich.de
11000911,OV,Linnich,http://www.gruene-linnich.de
11000912,OV,Merzenich,http://www.gruene-merzenich.de
11000913,OV,Inden,http://www.gruene-dueren.de/verband/77/index.html
11000914,OV,Aldenhoven,http://www.gruene-aldenhoven.de
11000915,OV,Vettweiß,http://www.gruene-vettweiss.de
11001000,KV,Düsseldorf,http://www.gruene-duesseldorf.de
11001100,KV,Duisburg,gruene-duisburg.de
11001101,OV,Duisburg-Mitte,http://gruene-mitte.org/
11001102,OV,Duisburg-West/Ruhrort,www.grueneduisburg-west.de
11001103,OV,Duisburg-Walsum,http://www.ov-walsum.gruene-duisburg.de
11001104,OV,Duisburg-Hamborn,
11001105,OV,Duisburg-Süd,http://grueneduisburg.de/ov.html
11001200,KV,Ennepe-Ruhr,http://www.gruene-en.de
11001201,OV,Breckerfeld,http://www.gruene-breckerfeld.de
11001202,OV,Ennepetal,http://www.gruene-ennepetal.de
11001203,OV,Gevelsberg,http://www.gruene-gevelsberg.de
11001204,OV,Hattingen,http://www.gruene-hattingen.de/
11001205,OV,Herdecke,http://www.gruene-herdecke.de
11001206,OV,Schwelm,http://www.gruene-schwelm.de
11001207,OV,Sprockhövel,http://www.gruene-sprockhoevel.de
11001208,OV,Wetter,http://www.gruene-wetter.de
11001209,OV,Witten,http://www.gruene-witten.de
11001300,KV,Rhein-Erft-Kreis,http://www.gruene-rek.de
11001301,OV,Bedburg,http://www.gruenebedburg.de
11001302,OV,Bergheim,http://www.gruene-bergheim.de
11001303,OV,Brühl,http://www.bruehlgruen.de
11001304,OV,Elsdorf,http://www.gruene-elsdorf.de
11001305,OV,Erftstadt,http://www.gruene-erftstadt.de
11001306,OV,Frechen,http://www.gruene-frechen.de
11001307,OV,Hürth,http://www.gruene-huerth.de
11001308,OV,Kerpen,http://www.gruene-kerpen.de
11001309,OV,Pulheim,http://www.gruene-pulheim.de
11001310,OV,Wesseling,http://www.gruenewesseling.de
11001400,KV,Essen,http://www.gruenekv-essen.de
11001401,OV,Essen-Kettwig,
11001402,OV,Essen-Altenessen,
11001405,OV,Essen-Rüttenscheid,http://www.gruene-ruettenscheid.de
11001406,OV,Essen-Steele-Kray,
11001407,OV,Essen-Katernberg,
11001408,OV,Essen-Werden,
11001409,OV,Essen-Stadtmitte,
11001410,OV,Essen-Frohnhausen/Haarzopf,
11001411,OV,Essen-Ruhrhalbinsel,
11001412,OV,Essen-Holsterhausen,
11001413,OV,Essen-Borbeck,
11001500,KV,Euskirchen,http://www.gruene-euskirchen.de
11001501,OV,Bad Münstereifel,www.gruene-bad-muenstereifel.de
11001502,OV,Blankenheim,www.gruene-blankenheim.de
11001503,OV,Dahlem,http://www.gruene-euskirchen.de/ov.dahlem
11001504,OV,Euskirchen,
11001505,OV,Hellenthal,
11001506,OV,Kall,http://www.gruene-euskirchen.de/ov.kall
11001507,OV,Nettersheim,
11001508,OV,Schleiden,http://www.gruene-schleiden.de
11001509,OV,Zülpich,
11001510,OV,Weilerswist,http://www.gruene-weilerswist.de
11001511,OV,Mechernich,http://www.gruene-mechernich.de
11001600,KV,Gelsenkirchen,http://www.gruene-gelsenkirchen.de
11001700,KV,Gütersloh,http://www.gruene-kreisgt.de
11001701,OV,Borgholzhausen,http://www.gruene-borgholzhausen.de
11001702,OV,Gütersloh,http://www.gruene-guetersloh.de
11001703,OV,Halle/Westfalen,http://www.gruene-hallewestfalen.de
11001704,OV,Steinhagen,http://www.gruene-steinhagen.de
11001705,OV,Harsewinkel,http://www.gruene-harsewinkel.de
11001708,OV,Rietberg,http://www.gruene-rietberg.de
11001709,OV,Schloß Holte-Stuckenbrock,
11001711,OV,Versmold,http://www.gruene-versmold.de/content/ortsverband
11001712,OV,Werther,http://www.gruene-werther.de
11001713,OV,Langenberg,
11001714,OV,Herzebrock-Clarholz (GAL),
11001715,OV,Verl,www.gruene-verl.de
11001717,OV,Rheda-Wiedenbrück,http://www.gruene.de/rheda-wiedenbrueck
11001800,KV,Hagen,http://www.gruene-hagen.de
11001801,OV,Hagen-Haspe,
11001802,OV,Hohenlimburg,
11001900,KV,Hamm,http://www.gruene-hamm.de
11001901,OV,Hamm-Mitte,
11001902,OV,Hamm-Uentrop,
11001903,OV,Hamm-Rhynern,
11001905,OV,Hamm-Herringen,
11001906,OV,Bockum-Hövel,http://www.gruene-hamm.de/bh/start.htm
11001907,OV,Hamm-Heessen,http://www.gruene-hamm.de/heessen.htm
11002000,KV,Heinsberg,http://www.gruene-kv-heinsberg.de
11002001,OV,Hückelhoven,http://www.gruene-hueckelhoven.de
11002003,OV,Geilenkirchen,http://www.gruene-gk.de
11002004,OV,Heinsberg,http://www.gruene-hs.de
11002005,OV,Übach-Palenberg,http://www.gruene-uebach-palenberg.de
11002006,OV,Gangelt,
11002007,OV,Erkelenz,
11002008,OV,Waldfeucht,http://www.gruene-waldfeucht.de
11002009,OV,Wassenberg,http://www.gruene.de/wassenberg
11002010,OV,Wegberg,http://www.gruene-wegberg.de
11002100,KV,Herford,http://www.gruene-kreis-herford.de
11002101,OV,Bünde,http://www.gruene-buende.de
11002102,OV,Enger,http://www.gruene-enger.de
11002103,OV,Herford,http://www.gruene-herford.de
11002104,OV,Hiddenhausen,http://www.gruene-hiddenhausen.de
11002105,OV,Kirchlengern,http://www.gruene-kirchlengern.de/
11002106,OV,Löhne,www.gruene-in-loehne.de
11002107,OV,Spenge,http://www.gruene-spenge.de
11002108,OV,Vlotho,http://www.gruenelistevlotho.de
11002109,OV,Rödinghausen,
11002200,KV,Herne,http://www.gruene-herne.de
11002300,KV,Hochsauerland,http://www.gruene-hsk.de
11002302,OV,Arnsberg,http://www.gruene-arnsberg.de
11002306,OV,Marsberg,http://www.gruene-marsberg.de
11002308,OV,Meschede,http://www.gruene-meschede.de
11002309,OV,Olsberg,http://www.gruene-olsberg.de
11002311,OV,Sundern,www.gruene-sundern.de
11002313,OV,Schmallenberg,
11002400,KV,Höxter,http://www.gruene-hoexter.de
11002401,OV,Beverungen,http://gruene-hoexter.de/ueber-uns/ortsverband-beverungen.html
11002402,OV,Bad Driburg,http://www.gruene-bad-driburg.de
11002404,OV,Brakel,http://www.gruene-brakel.de
11002405,OV,Höxter,http://www.gruene-hoexter.de
11002406,OV,Marienmünster,
11002407,OV,Steinheim,http://www.gruene-steinheim.de
11002409,OV,Warburg,http://www.gruene-warburg.de/
11002410,OV,Willebadessen,
11002411,OV,Borgentreich,
11002500,KV,Kleve,http://www.gruene-kreis-kleve.de
11002501,OV,Bedburg-Hau,http://www.gruene-bedburg-hau.de
11002502,OV,Emmerich,http://www.gruene.de/emmerich
11002503,OV,Geldern,http://www.gruene-geldern.de
11002504,OV,Goch,http://www.gruene-goch.de
11002505,OV,Issum,www.gruene-kreis-kleve.de
11002506,OV,Kalkar,www.gruene-kreis-kleve.de
11002507,OV,Kerken,
11002508,OV,Kevelaer,http://www.gruene-kevelaer.de
11002509,OV,Kleve,http://www.gruene-kleve.de
11002510,OV,Kranenburg,http://www.gruenekranenburg.de
11002511,OV,Rees,http://www.gruene-rees.de
11002514,OV,Uedem,http://gruene-uedem.de
11002515,OV,Wachtendonk,http://www.gruene-wachtendonk.de
11002516,OV,Straelen,http://b90-gruene-straelen.de/home/
11002517,OV,Rheurdt,http://www.gruene-rheurdt.de
11002518,OV,Weeze,www.gruene-weeze.de
11002600,KV,Köln,http://www.gruenekoeln.de
11002601,OV,Köln-Innenstadt/Deutz,www.1000gruen.de
11002602,OV,Köln-Ehrenfeld,www.gruenekoeln.de/bezirk4
11002603,OV,Köln-Mülheim,http://www.gruenekoeln.de/bezirke/bezirk9/aktuelles.html
11002604,OV,Köln-Nippes,http://www.gruenekoeln.de/bezirke/bezirk5.html
11002605,OV,Köln-Chorweiler,http://www.gruenekoeln.de/bezirk6/aktuell.html
11002606,OV,Köln-Porz/Poll,http://www.grueneporz.de/
11002607,OV,Köln-Rodenkirchen,www.gruenekoeln.de/bezirk7.html
11002608,OV,Köln-Lindenthal,www.gruenekoeln.de/bezirk3/aktuell.html
11002609,OV,Köln-Kalk,www.gruenekoeln.de/bezirk8/startseitebezirk8.html
11002700,KV,Krefeld,http://www.gruene-krefeld.de
11002800,KV,Leverkusen,http://www.die-gruenen-leverkusen.de
11002900,KV,Lippe,http://www.gruene-lippe.de
11002901,OV,Augustdorf,
11002902,OV,Bad Salzuflen,http://gruene-bad-salzuflen.de
11002903,OV,Barntrup,
11002904,OV,Blomberg,http://www.gruene-blomberg.de
11002905,OV,Detmold,http://www.gruene-detmold.de
11002906,OV,Dörentrup,
11002907,OV,Extertal,
11002908,OV,Horn-Bad Meinberg,http://www.gruene-hbm.de
11002909,OV,Kalletal,http://www.gruene-kalletal.de
11002910,OV,Lage,http://www.gruene-lage.de
11002911,OV,Lemgo,http://www.gruene-lemgo.de
11002912,OV,Leopoldshöhe,http://www.gruene-leopoldshoehe.de
11002913,OV,Oerlinghausen,http://www.gruene-oerlinghausen.de
11002914,OV,Schlangen,http://www.gruene-schlangen.de
11002915,OV,Schieder-Schwalenberg,
11002916,OV,Lügde,
11003000,KV,Mark,http://www.gruene-mk.de
11003001,OV,Altena,
11003002,OV,Balve,http://www.gruene-mk.de/000000958009cab10/000000958107cfb04/index.html
11003003,OV,Halver,http://www.gruene-halver.de
11003004,OV,Hemer,
11003005,OV,Herscheid,
11003006,OV,Iserlohn,http://www.gruene-iserlohn.de
11003007,OV,Kierspe,http://www.gruene-kierspe.de
11003009,OV,Lüdenscheid,http://www.gruene-luedenscheid.de
11003010,OV,Menden,http://www.gruene-menden.de
11003011,OV,Neuenrade,
11003012,OV,Meinerzhagen,http://www.gruene-meinerzhagen.de
11003013,OV,Plettenberg,
11003014,OV,Schalksmühle,
11003015,OV,Werdohl,
11003016,OV,Nachrodt-Wiblingwerde,
11003100,KV,Mettmann,http://www.gruene-kreis-mettmann.de/
11003101,OV,Erkrath,http://www.gruene-erkrath.de
11003102,OV,Haan,
11003103,OV,Heiligenhaus,http://www.gruene-heiligenhaus.de
11003104,OV,Hilden,http://www.gruene-hilden.de
11003105,OV,Langenfeld,http://www.gruene-langenfeld.de
11003106,OV,Wülfrath,http://www.gruene-wuelfrath.de
11003107,OV,Monheim,http://gruene-monheim.de/home/
11003108,OV,Ratingen,http://www.gruene-ratingen.de
11003109,OV,Velbert,http://www.gruene-velbert.de
11003110,OV,Mettmann,http://www.gruene-mettmann.de/
11003200,KV,Minden-Lübbecke,http://www.gruene-milk.de
11003201,OV,Bad Oeynhausen,http://www.gruene-badoeynhausen.de
11003202,OV,Espelkamp,http://www.gruene-milk.de
11003203,OV,Hille,http://www.schulder.com/gruene
11003204,OV,Hüllhorst,http://www.gruene-huellhorst.de
11003205,OV,Lübbecke,http://www.gruene-luebbecke.de
11003206,OV,Minden,http://www.gruene-minden.de
11003207,OV,Petershagen,http://www.gruene-petershagen.de
11003208,OV,Porta Westfalica,www.porta.de
11003209,OV,Preußisch Oldendorf,http://www.gruene-preussischoldendorf.de
11003210,OV,Rahden,http://www.gruene-rahden.de
11003211,OV,Stemwede,
11003300,KV,Mönchengladbach,http://www.gruene-mg.de
11003301,OV,Mönchengladbach-Nord,http://www.gruene-mg.de
11003400,KV,Mülheim,http://www.gruene-mh.de/
11003500,KV,Münster,http://www.xn--grne-mnster-uhbe.de
11003600,KV,Rhein-Kreis-Neuss,gruene-rkn.de
11003601,OV,Dormagen,http://www.gruene-dormagen.de
11003602,OV,Grevenbroich,http://www.gruene-gv.de/verband
11003603,OV,Kaarst,http://www.gruene-kaarst.de
11003604,OV,Korschenbroich,http://www.gruene-korschenbroich.de
11003605,OV,Meerbusch,http://www.gruene-meerbusch.de
11003606,OV,Neuss,http://www.gruene-neuss.de
11003607,OV,Jüchen,www.gruene-juechen.de
11003608,OV,Rommerskirchen,http://gruene-rommerskirchen.de
11003700,KV,Oberberg,http://www.gruene-oberberg.de
11003701,OV,Engelskirchen,http://www.gruene-engelskirchen.de
11003702,OV,Bergneustadt,
11003703,OV,Gummersbach,
11003704,OV,Hückeswagen,
11003705,OV,Lindlar,
11003706,OV,Marienheide,
11003707,OV,Morsbach,
11003708,OV,Nümbrecht,gruene-nuembrecht.de
11003709,OV,Radevormwald,
11003710,OV,Reichshof,gruene-reichshof.de
11003711,OV,Waldbröl,
11003712,OV,Wiehl,
11003713,OV,Wipperfürth,gruene-wipperfuerth.de
11003800,KV,Oberhausen,http://www.gruene-oberhausen.de
11003900,KV,Olpe,http://www.gruene-olpe.de
11003901,OV,Lennestadt,www.gruene-lennestadt.de
11003903,OV,Drolshagen,
11003904,OV,Finnentrop,
11003905,OV,Kirchhundem,
11003906,OV,Olpe,
11003907,OV,Wenden,
11004000,KV,Paderborn,http://www.padergruen.de
11004001,OV,Hövelhof,
11004002,OV,Lichtenau,
11004004,OV,Delbrück,
11004005,OV,Bad Lippspringe,
11004006,OV,Altenbeken,
11004007,OV,Borchen,
11004008,OV,Büren,
11004009,OV,Paderborn,
11004010,OV,Salzkotten,
11004011,OV,Wünnenberg,
11004100,KV,Recklinghausen,http://www.gruene-im-vest.de
11004101,OV,Castrop-Rauxel,http://www.gruene-castrop-rauxel.de
11004102,OV,Datteln,http://www.gruene-datteln.de
11004103,OV,Dorsten,http://www.gruene-dorsten.de
11004104,OV,Gladbeck,http://www.gruene-gladbeck.de
11004105,OV,Haltern,http://www.gruene-haltern.de
11004106,OV,Herten,http://www.gruene-herten.de
11004107,OV,Oer-Erkenschwick,http://www.gruene-oe.de
11004109,OV,Recklinghausen,http://www.gruene-recklinghausen.de
11004110,OV,Waltrop,http://www.die-gruenen-waltrop.de
11004112,OV,Marl,http://www.gruene-marl.com
11004200,KV,Remscheid,http://www.gruene-remscheid.de
11004300,KV,Rhein-Berg,http://www.gruene-kreisrheinberg.de
11004301,OV,Bergisch-Gladbach,www.gruene-bergischgladbach.de
11004302,OV,Burscheid,www.die-gruenen-burscheid.de
11004303,OV,Kürten,http://www.gruene-kuerten.de
11004304,OV,Leichlingen,http://www.gruene-leichlingen.de
11004305,OV,Odenthal,http://www.gruene-odenthal.de
11004306,OV,Overath,http://www.gruene-overath.de
11004307,OV,Rösrath,www.gruene-roesrath.de
11004308,OV,Wermelskirchen,http://www.gruene-wermelskirchen.de
11004400,KV,Rhein-Sieg,http://gruene-rhein-sieg.de
11004401,OV,Alfter,http://www.gruene-alfter.de
11004402,OV,Bad Honnef,http://www.gruene-honnef.de
11004403,OV,Bornheim,http://www.gruene-bornheim.de
11004404,OV,Eitorf,http://www.gruene-eitorf.de
11004405,OV,Hennef,http://www.gruene-hennef.de
11004406,OV,Königswinter,http://www.gruene-koenigswinter.de
11004407,OV,Lohmar,http://www.gruene-lohmar.de
11004408,OV,Meckenheim,http://www.gruene-meckenheim.de
11004409,OV,Much,http://www.gruene-much.de
11004410,OV,Neunkirchen-Seelscheid,http://www.gruene-neunkirchen-seelscheid.de
11004411,OV,Niederkassel,
11004412,OV,Rheinbach,
11004413,OV,Ruppichteroth,http://www.gruene-ruppichteroth.de
11004414,OV,Sankt Augustin,http://www.gruene-sanktaugustin.de
11004415,OV,Siegburg,
11004416,OV,Swisttal,http://www.gruene-swisttal.de
11004417,OV,Troisdorf,
11004418,OV,Wachtberg,http://www.gruene-wachtberg.de
11004419,OV,Windeck,http://www.gruene-windeck.de
11004500,KV,Siegen-Wittgenstein,http://www.gruene-siegen-wittgenstein.de
11004501,OV,Bad Berleburg,http://gruene-siegen-wittgenstein.de
11004502,OV,Bad Laasphe,www.gruene-siegen-wittgenstein.de
11004503,OV,Burbach,www.gruene-siegem-wittgenstein.de
11004504,OV,Erndtebrück,www.gruene-siegen-wittgenstein.de
11004505,OV,Freudenberg,http://www.gruene-freudenberg.de
11004506,OV,Hilchenbach,http://www.gruene-hilchenbach.de
11004507,OV,Kreuztal,www.gruene-kreuztal.de
11004508,OV,Netphen,http://gruene-siegen-wittgenstein.de/gruene-vor-ort/netphen.html
11004509,OV,Neunkirchen (Siegerland),http://www.gruene-neunkirchen-siegerland.de
11004510,OV,Siegen,http://www.gruene-siegen.de
11004511,OV,Wilnsdorf,www.gruene-siegen-witgenstein.de
11004600,KV,Soest,http://www.gruene-kv-soest.de
11004601,OV,Soest,www.soest-bewegen.de
11004602,OV,Werl,http://www.gruene-werl.de/html/ov.html
11004603,OV,Lippstadt,http://www.gruene-lippstadt.de
